name1,name2,cat_id,name1_clean,name2_clean
ساعت مچی بند استیل مردانه اوماکس مدل ASL009,,2,ساعت مچی بند استیل مردانه اوماکس مدل ASL ۰۰۹,nan
ساعت دستبندی کوارتز,,2,ساعت دستبندی کوارتز,nan
ساعت مردانه کاترپیلار CATERPILLAR AM 141 11 122,,2,ساعت مردانه کاترپیلار CATERPILLAR AM ۱۴۱ ۱۱ ۱۲۲,nan
ساعت مچی مردانه لوکس برند برتر(SOKI BRAND) ا Mens watches SOKI LUX BRAND,Mens watches SOKI LUX BRAND,2,ساعت مچی مردانه لوکس برند برتر SOKI BRAND ا Mens watches SOKI LUX BRAND,Mens watches SOKI LUX BRAND
ساعت مچی زنانه بند چرمی comely مدل c-6011,,2,ساعت مچی زنانه بند چرمی comely مدل c ۶۰۱۱,nan
ساعت زنانه - صفحه سبز زیتونی,,2,ساعت زنانه صفحه سبز زیتونی,nan
ساعت رولکس دیتونا تمام استیل/ ROLEX DAYTONA,,2,ساعت رولکس دیتونا استیل ROLEX DAYTONA,nan
ساعت کاسیو نوستالژی ظریف مینیمال,,2,ساعت کاسیو نوستالژی ظریف مینیمال,nan
ساعت مچی مردانه دنیل کلین DANIEL KLEIN DK12127-1,,2,ساعت مچی مردانه دنیل کلین DANIEL KLEIN DK ۱۲۱۲۷ ۱,nan
ساعت مردانه طرح هابلوت,,2,ساعت مردانه طرح هابلوت,nan
Q&Q L116-003,,2,QQ L ۱۱۶ ۰۰۳,nan
ساعت مچی اسپرت دخترانه و پسرانه،دارای روزشمار،نگین دار،فول نگین,,2,ساعت مچی اسپرت دخترانه پسرانه ، روزشمار ، نگین ، فول نگین,nan
ساعت مچی کاسیو - CASIO/EF/558,,2,ساعت مچی کاسیو CASIO EF ۵۵۸,nan
ست ساعت مچی مارک والار,,2,ست ساعت مچی مارک والار,nan
ست ساعت مچی عقربه ای رومانسون پریمیر مدل 7100 ا Romanson 7100 Men and Women Watch,Romanson 7100 Men and Women Watch,2,ست ساعت مچی عقربهای رومانسون پریمیر مدل ۷۱۰۰ ا Romanson ۷۱۰۰ Men and Women Watch,Romanson ۷۱۰۰ Men and Women Watch
ساعت مچی مردانه مونت بلانک مدل MONTBLANC PT-7304,,2,ساعت مچی مردانه مونت بلانک مدل MONTBLANC PT ۷۳۰۴,nan
ساعت مچی مردانه,,2,ساعت مچی مردانه,nan
ساعت مچی مردانه پتک فیلیپ اتوماتیک طرح اژدها Patek Philippe,,2,ساعت مچی مردانه پتک فیلیپ اتوماتیک طرح اژدها Patek Philippe,nan
ست ساعت زنانه و مردانه اسکمی مدل 9058,,2,ست ساعت زنانه مردانه اسکمی مدل ۹۰۵۸,nan
ساعت مچی اسپرت دخترانه و پسرانه،نگین دار،فول نگین،دارای روزشمار,,2,ساعت مچی اسپرت دخترانه پسرانه ، نگین ، فول نگین ، روزشمار,nan
WEST END WATCH 6834.10.0207,,2,WEST END WATCH ۶۸۳۴ ٫ ۱۰ ٫ ۰۲۰۷,nan
ساعت مردانه پولو بورلی هیلز Polo Beverly Hills - کد BP3126X-390,,2,ساعت مردانه پولو بورلی هیلز Polo Beverly Hills کد BP ۳۱۲۶ X ۳۹۰,nan
ساعت مچی زنانه هابلوت نگین دار سبز طلایی Hublot Green,,2,ساعت مچی زنانه هابلوت نگین سبز طلایی Hublot Green,nan
ساعت مایکل فلینی با کد2395G-E,,2,ساعت مایکل فلینی کد ۲۳۹۵ GE,nan
ساعت مچی مردانه ناویفورس فول تایم بند چرم NAVIFORCE,,2,ساعت مچی مردانه ناویفورس فول تایم بند چرم NAVIFORCE,nan
ساعت مچی زنانه مارک فیترون,,2,ساعت مچی زنانه مارک فیترون,nan
ساعت مجلسی زنانه,,2,ساعت مجلسی زنانه,nan
ساعت مچی زنانه بند چرمی comely مدل c-876,,2,ساعت مچی زنانه بند چرمی comely مدل c ۸۷۶,nan
ساعت نقره مردانه مدل WS7,,2,ساعت نقره مردانه مدل WS ۷,nan
ساعت مچی بند چرمی زنانه برند کیو اند کیو مدل qz01,,2,ساعت مچی بند چرمی زنانه برند کیو کیو مدل qz ۰۱,nan
ساعت مچی امپریو ارمانی ا EMPIRIO_ARMANI,EMPIRIO_ARMANI,2,ساعت مچی امپریو ارمانی ا EMPIRIOARMANI,EMPIRIOARMANI
SEIKO / سیکو,,2,SEIKO سیکو,nan
ساعت مچی مردانه رولکس دی-دیت 228235 | ROLEX DAY-DATE 228235 men's wrist watch,,2,ساعت مچی مردانه رولکس دیدیت ۲۲۸۲۳۵ ROLEX DAYDATE ۲۲۸۲۳۵ mens wrist watch,nan
باکس برند بلون جاکلیدی و بند ساعت سیلیکونی صفحه دایره - سبز,,2,باکس برند بلون جاکلیدی بند ساعت سیلیکونی صفحه دایره سبز,nan
ساعت مچی عقربه ای زنانه گس LW16563L1,,2,ساعت مچی عقربهای زنانه گس LW ۱۶۵۶۳ L ۱,nan
ساعت طرح اپل واچ,,2,ساعت طرح اپل واچ,nan
ساعت مچی مردانه سه موتور فعال کرنوگراف بند مشکی صفحه مشکی برند کارتیر CARTIER،تکی به قیمت عمده ا CARTIER,CARTIER,2,ساعت مچی مردانه موتور فعال کرنوگراف بند مشکی صفحه مشکی برند کارتیر CARTIER ، تکی قیمت عمده ا CARTIER,CARTIER
ساعت مچی واینر مدل WA.12492-D,,2,ساعت مچی واینر مدل WA ۱۲۴۹۲ D,nan
MoonSwatch Mission to the Moonshine - Floral Pattern ا سواچ مون سواچ ماموریت به ماه درخشان - طراحی گل‌دار,سواچ مون سواچ ماموریت به ماه درخشان - طراحی گل‌دار,2,MoonSwatch Mission to the Moonshine Floral Pattern ا سواچ مون سواچ ماموریت ماه درخشان طراحی گلدار,سواچ مون سواچ ماموریت ماه درخشان طراحی گلدار
ساعت مچی عقربه ای آریول مدل Z31814C,,2,ساعت مچی عقربهای آریول مدل Z ۳۱۸۱۴ C,nan
ساعت امگا 220.10.38.20.56.001,,2,ساعت امگا ۲۲۰ ٫ ۱۰ ٫ ۳۸ ٫ ۲۰ ٫ ۵۶ ٫ ۰۰۱,nan
ساعت مچی دیجیتال بچگانه مدل مرد عنکبوتی کد 001,,2,ساعت مچی دیجیتال بچگانه مدل مرد عنکبوتی کد ۰۰۱,nan
ساعت مچی عقربه‌ای مردانه مدل big bang 582888,,2,ساعت مچی عقربهای مردانه مدل big bang ۵۸۲۸۸۸,nan
ساعت مچی امگا اسپیدمستر 003,,2,ساعت مچی امگا اسپیدمستر ۰۰۳,nan
ساعت دنیل ولینگتون کرنوگراف مدل ICONIC CHRONOGRAPH SHEFFIELD سیلور - سایز 42 (مردانه) - جعبه چوبی ساده روبان پیچ (رایگان) ا iconic chronograph sheffield series - silver 42mm (white),iconic chronograph sheffield series - silver 42mm (white),2,ساعت دنیل ولینگتون کرنوگراف مدل ICONIC CHRONOGRAPH SHEFFIELD سیلور سایز ۴۲ مردانه جعبه چوبی ساده روبان پیچ رایگان ا iconic chronograph sheffield series silver ۴۲ mm white,iconic chronograph sheffield series silver ۴۲ mm white
ساعت مچی رولکس دیت جاست زنانه,,2,ساعت مچی رولکس دیت جاست زنانه,nan
ست ساعت مردانه و زنانه رولکس,,2,ست ساعت مردانه زنانه رولکس,nan
ساعت اورجینال جی جی پولو کلاب,,2,ساعت اورجینال جی جی پولو کلاب,nan
ساعت نقره جواهری زنانهBSJ-W370,,2,ساعت نقره جواهری زنانهBSJW ۳۷۰,nan
ساعت مچی مردانه بربری (BURBERRY) مدل BU2304,,2,ساعت مچی مردانه بربری BURBERRY مدل BU ۲۳۰۴,nan
ساعت اورجینال مردانه فروچی,,2,ساعت اورجینال مردانه فروچی,nan
ساعت هابلوت مردانه مدل اسکلتون - Hoblut/Eskeleton/9098,,2,ساعت هابلوت مردانه مدل اسکلتون Hoblut Eskeleton ۹۰۹۸,nan
ساعت مچی امگا اسپیدمستر 008,,2,ساعت مچی امگا اسپیدمستر ۰۰۸,nan
لی کوپر ساعت مچی زنانه LC06466.490,,2,لی کوپر ساعت مچی زنانه LC ۰۶۴۶۶ ٫ ۴۹۰,nan
ساعت دنیل ولینگتون مدل Petite سیلور سایز 28 (زنانه) - جعبه چوبی ساده روبان پیچ (رایگان) ا Petite series - silver 28mm,Petite series - silver 28mm,2,ساعت دنیل ولینگتون مدل Petite سیلور سایز ۲۸ زنانه جعبه چوبی ساده روبان پیچ رایگان ا Petite series silver ۲۸ mm,Petite series silver ۲۸ mm
ساعت زنانه تایتن9798SM04,,2,ساعت زنانه تایتن ۹۷۹۸ SM ۰۴,nan
ساعت والار بند حصیری,,2,ساعت والار بند حصیری,nan
ساعت مردانه الگانس Elegance ELN1670,,2,ساعت مردانه الگانس Elegance ELN ۱۶۷۰,nan
ساعت کاسیو فلزی مردانه ا casio,casio,2,ساعت کاسیو فلزی مردانه ا casio,casio
ساعت مردانه پولو بورلی هیلز Polo Beverly Hills - کد BP3372X-290,,2,ساعت مردانه پولو بورلی هیلز Polo Beverly Hills کد BP ۳۳۷۲ X ۲۹۰,nan
ساعت مچی مردانه امپریو آرمانی(EMPORIO ARMANI) مدل AR2056,,2,ساعت مچی مردانه امپریو آرمانی EMPORIO ARMANI مدل AR ۲۰۵۶,nan
ساعت مچی مردانه استورم(Storm) اصل| مدل ST 47415/SL/BR ا Storm Watches Model ST 47415/SL/BR,Storm Watches Model ST 47415/SL/BR,2,ساعت مچی مردانه استورم Storm اصل مدل ST ۴۷۴۱۵ SL BR ا Storm Watches Model ST ۴۷۴۱۵ SL BR,Storm Watches Model ST ۴۷۴۱۵ SL BR
ست ساعت مچی چرم Romanson,,2,ست ساعت مچی چرم Romanson,nan
ساعت مردانه یو اس پولو US Polo Assn - کد USPA1075-05,,2,ساعت مردانه یو اس پولو US Polo Assn کد USPA ۱۰۷۵ ۰۵,nan
ساعت مردانه جی شاک G Shock GSK1320,,2,ساعت مردانه جی شاک G Shock GSK ۱۳۲۰,nan
ساعت مچی مردانه SHAARMS با نام تجاری لوکس ساعت مچی کوارتز ضد آب مردانه ساعت ورزشی ساعت مردانه ساعت مچی مردانه ا SHAARMS BRAND WATCHES 4.7 33 Reviews,SHAARMS BRAND WATCHES 4.7 33 Reviews,2,ساعت مچی مردانه SHAARMS نام تجاری لوکس ساعت مچی کوارتز ضد آب مردانه ساعت ورزشی ساعت مردانه ساعت مچی مردانه ا SHAARMS BRAND WATCHES ۴ ٫ ۷ ۳۳ Reviews,SHAARMS BRAND WATCHES ۴ ٫ ۷ ۳۳ Reviews
ساعت مچی زنانه کرست مدل 6702L کد 0S0,,2,ساعت مچی زنانه کرست مدل ۶۷۰۲ L کد ۰ S ۰,nan
ساعت مچی زنانه الکسا کد 0030,,2,ساعت مچی زنانه الکسا کد ۰۰۳۰,nan
ساعت مردانه سیتیزن Citizen CTN2010,,2,ساعت مردانه سیتیزن Citizen CTN ۲۰۱۰,nan
ساعت مچی مردانه سیتول مدل CT5168G کد 0B4,,2,ساعت مچی مردانه سیتول مدل CT ۵۱۶۸ G کد ۰ B ۴,nan
ساعت بیگوتی مدل BG.1.10510.4,,2,ساعت بیگوتی مدل BG ۱ ٫ ۱۰۵۱۰ ٫ ۴,nan
ساعت لاکچری مردانه کارِن مدل 8402M,,2,ساعت لاکچری مردانه کارن مدل ۸۴۰۲ M,nan
ساعت مچی مردانهCASIO ا CASIO Men’s Watch,CASIO Men’s Watch,2,ساعت مچی مردانهCASIO ا CASIO Mens Watch,CASIO Mens Watch
ساعت زنانه -کدSZ47,,2,ساعت زنانه کدSZ ۴۷,nan
ساعت مردانه مچی چوبی bobo bird کد GS018-3A – راموس شاپ,,2,ساعت مردانه مچی چوبی bobo bird کد GS ۰۱۸ ۳ A راموس شاپ,nan
ساعت مچی زنانه واگس فلزی ا Voges,Voges,2,ساعت مچی زنانه واگس فلزی ا Voges,Voges
ساعت مچی عقربه‌ای مردانه نیوی فورس مدل NF8025-B/RG,,2,ساعت مچی عقربهای مردانه نیوی فورس مدل NF ۸۰۲۵ B RG,nan
ساعت زنانه Cartier CRT640,,2,ساعت زنانه Cartier CRT ۶۴۰,nan
POLICE PL.15967JS/03P,,2,POLICE PL ۱۵۹۶۷ JS ۰۳ P,nan
ساعت مچی زنانه ریتم مدل P1202S02 کد B0,,2,ساعت مچی زنانه ریتم مدل P ۱۲۰۲ S ۰۲ کد B ۰,nan
ساعت مچی کیو اند کیو Q&Q مدل V32A009Y,,2,ساعت مچی کیو کیو QQ مدل V ۳۲ A ۰۰۹ Y,nan
LEE COOPER LC06429.132,,2,LEE COOPER LC ۰۶۴۲۹ ٫ ۱۳۲,nan
ساعت هابلوت مردانه مدل بینگ بنگ - Hublot/Bing Bang/9509,,2,ساعت هابلوت مردانه مدل بینگ بنگ Hublot Bing Bang ۹۵۰۹,nan
DANIEL KLEIN DK.1.13486-3,,2,DANIEL KLEIN DK ۱ ٫ ۱۳۴۸۶ ۳,nan
ساعت لاکچری مردانه تیوایس مدل T820E,,2,ساعت لاکچری مردانه تیوایس مدل T ۸۲۰ E,nan
ساعت مچی عقربه ای زنانه نکسن L3123R3,,2,ساعت مچی عقربهای زنانه نکسن L ۳۱۲۳ R ۳,nan
ساعت مایکل فلینی با کد2391G-J,,2,ساعت مایکل فلینی کد ۲۳۹۱ GJ,nan
ساعت مچی زنانه Guess ا GUESS Women’s Watch,GUESS Women’s Watch,2,ساعت مچی زنانه Guess ا GUESS Womens Watch,GUESS Womens Watch
ساعت گوچی زنانه14,,2,ساعت گوچی زنانه ۱۴,nan
ساعت اورینت زنانه امپریال ORIENT 9367,,2,ساعت اورینت زنانه امپریال ORIENT ۹۳۶۷,nan
ساعت زنانه VOGES,,2,ساعت زنانه VOGES,nan
ساعت مچی عقربه ای زنانه گس W22520L1,,2,ساعت مچی عقربهای زنانه گس W ۲۲۵۲۰ L ۱,nan
ساعت رومانسون ست چرمی - Romanson/Set/90923,,2,ساعت رومانسون ست چرمی Romanson Set ۹۰۹۲۳,nan
ساعت رومر مردانه (Slim-Line) 512833414520,,2,ساعت رومر مردانه SlimLine ۵۱۲۸۳۳۴۱۴۵۲۰,nan
ساعت دنیل ولینگتون مدل CORNWALL رزگلد - سایز 40 (مردانه) - جعبه چوبی ساده روبان پیچ (رایگان) ا CLASSIC CORNWALL 40mm - rosegold (white),CLASSIC CORNWALL 40mm - rosegold (white),2,ساعت دنیل ولینگتون مدل CORNWALL رزگلد سایز ۴۰ مردانه جعبه چوبی ساده روبان پیچ رایگان ا CLASSIC CORNWALL ۴۰ mm rosegold white,CLASSIC CORNWALL ۴۰ mm rosegold white
ست ساعت مچی عقربه ای رومانسون مدل 6809 ا Romanson 6809 Men and Women Watch,Romanson 6809 Men and Women Watch,2,ست ساعت مچی عقربهای رومانسون مدل ۶۸۰۹ ا Romanson ۶۸۰۹ Men and Women Watch,Romanson ۶۸۰۹ Men and Women Watch
ساعت مچی عقربه ای زنانه دنیل کلین مدل DK.1.13335-3,,2,ساعت مچی عقربهای زنانه دنیل کلین مدل DK ۱ ٫ ۱۳۳۳۵ ۳,nan
ساعت مچی زنانه فریلوک بند سیلیکون Freelook /FL.1.10447-2,,2,ساعت مچی زنانه فریلوک بند سیلیکون Freelook FL ۱ ٫ ۱۰۴۴۷ ۲,nan
ساعت مایکل فلینی با کد2293G-D,,2,ساعت مایکل فلینی کد ۲۲۹۳ GD,nan
ساعت جواهری امرالدکات,,2,ساعت جواهری امرالدکات,nan
ساعت مچی زنانه اونتوس مدل 13481lLWH,,2,ساعت مچی زنانه اونتوس مدل ۱۳۴۸۱ lLWH,nan
ساعت مایکل تامی مدل 22115L-D,,2,ساعت مایکل تامی مدل ۲۲۱۱۵ LD,nan
ساعت مچی زنانه امپریو آرمانی(EMPORIO ARMANI) مدل AR0146,,2,ساعت مچی زنانه امپریو آرمانی EMPORIO ARMANI مدل AR ۰۱۴۶,nan
ساعت مچی عقربه ای مردانه دیزل مدل DZ-7414,,2,ساعت مچی عقربهای مردانه دیزل مدل DZ ۷۴۱۴,nan
ویتوریا ۳۳۳۱ مدل ۲۰۲۳ white ا VITTORIA v3331 white,VITTORIA v3331 white,2,ویتوریا ۳۳۳۱ مدل ۲۰۲۳ white ا VITTORIA v ۳۳۳۱ white,VITTORIA v ۳۳۳۱ white
ساعت مچی زنانه گس کد GW0407L2,,2,ساعت مچی زنانه گس کد GW ۰۴۰۷ L ۲,nan
ساعت مچی مردانه سیتی زن BI5104.57Z,,2,ساعت مچی مردانه سیتیزن BI ۵۱۰۴ ٫ ۵۷ Z,nan
